grid, u, T, D, Y_C2H4, Y_H2, Y_H, Y_O2, Y_O, Y_H2O, Y_CO, Y_CO2, Y_OH, Y_HCO, Y_HO2, Y_H2O2, Y_C2H3, Y_C2H2, Y_CH4, Y_CH3, Y_CH2, Y_CH2O, Y_CH2CHO, Y_N2, Qdot
2.771484375000e-02, 5.981312803230e-01, 3.011012851017e+02, 1.164200343217e+00, 6.371320669699e-02, 8.538713533016e-05, 1.304369849690e-14, 2.180038310922e-01, 1.301640113143e-10, 6.996103418219e-05, 2.680615472349e-05, 1.490382366793e-06, 6.663458394212e-10, 4.927082698200e-13, 4.866810733280e-07, 2.762263284925e-07, 4.079665787720e-13, 5.313492833269e-07, 1.244314949720e-06, 1.811038710615e-07, 3.229434691540e-13, 2.701985878560e-07, 5.365944057568e-11, 7.180963267787e-01, 5.892280714535e+02
2.771875000000e-02, 5.983798152697e-01, 3.012152946085e+02, 1.163716796709e+00, 6.371148387790e-02, 8.780888129425e-05, 1.461800467988e-14, 2.179979947644e-01, 1.435544405224e-10, 7.702551918362e-05, 2.977115569200e-05, 1.708196801741e-06, 7.320110910162e-10, 5.432742818627e-13, 5.404369507299e-07, 3.068828820640e-07, 4.492988686457e-13, 6.003799781869e-07, 1.371140156719e-06, 1.995102578717e-07, 3.561271110996e-13, 3.098578051010e-07, 5.913645496457e-11, 7.180908784606e-01, 6.718500157074e+02
2.772265625000e-02, 5.986530831004e-01, 3.013413120175e+02, 1.163185593625e+00, 6.370955664766e-02, 9.030200971819e-05, 1.641424309996e-14, 2.179915286821e-01, 1.584249537317e-10, 8.481609746787e-05, 3.307009664738e-05, 1.958352630967e-06, 8.045373264431e-10, 5.995183593727e-13, 6.002602737655e-07, 3.409958177000e-07, 4.951819033035e-13, 6.785294519744e-07, 1.511131349850e-06, 2.198236701248e-07, 3.929703711636e-13, 3.554425583447e-07, 6.522729305598e-11, 7.180850609009e-01, 7.684480527223e+02
2.772656250000e-02, 5.989536259627e-01, 3.014805917327e+02, 1.162601930529e+00, 6.370740039916e-02, 9.286853716910e-05, 1.846944108681e-14, 2.179843628767e-01, 1.749548077503e-10, 9.340674079234e-05, 3.674036269297e-05, 2.245629312654e-06, 8.847081385080e-10, 6.621678262227e-13, 6.668363127856e-07, 3.789506181133e-07, 5.461831520080e-13, 7.669956060967e-07, 1.665645469397e-06, 2.422406245864e-07, 4.339147266993e-13, 4.078347561712e-07, 7.201104195445e-11, 7.180788458175e-01, 8.817415258833e+02
2.773046875000e-02, 5.992842462645e-01, 3.016345170928e+02, 1.161960532390e+00, 6.370498758500e-02, 9.551052487671e-05, 2.082787223645e-14, 2.179764196278e-01, 1.933478815655e-10, 1.028788130965e-04, 4.082347229085e-05, 2.575506514108e-06, 9.734112627071e-10, 7.320620663680e-13, 7.409278040665e-07, 4.211747797705e-07, 6.029549392138e-13, 8.671320310073e-07, 1.836177133004e-06, 2.669776563358e-07, 4.794619413133e-13, 4.680464222458e-07, 7.957929498355e-11, 7.180722027864e-01, 1.015024551765e+03
2.773437500000e-02, 5.996480325390e-01, 3.018046131845e+02, 1.161255610052e+00, 6.370228737445e-02, 9.823007797600e-05, 2.354267202530e-14, 2.179676126255e-01, 2.138365649687e-10, 1.133217779102e-04, 4.536552236997e-05, 2.954265059295e-06, 1.071655310343e-09, 8.101734680087e-13, 8.233837204296e-07, 4.681421653767e-07, 6.662498706525e-13, 9.804678224032e-07, 2.024372127729e-06, 2.942733076268e-07, 5.301835174859e-13, 5.372385666217e-07, 8.803861310397e-11, 7.180650991035e-01, 1.172292206964e+03
2.773828125000e-02, 6.000483876979e-01, 3.019925608334e+02, 1.160480814746e+00, 6.369926527256e-02, 1.010293444569e-04, 2.667785369056e-14, 2.179578460457e-01, 2.366863466834e-10, 1.248339666489e-04, 5.041767866217e-05, 3.389101993951e-06, 1.180589700254e-09, 8.976329638375e-13, 9.151490373064e-07, 5.203777546744e-07, 7.369395618709e-13, 1.108729815630e-06, 2.232042120037e-06, 3.243903035510e-07, 5.867318367002e-13, 6.167427051517e-07, 9.751357975892e-11, 7.180574996412e-01, 1.358394748825e+03
2.774218750000e-02, 6.004890598510e-01, 3.022002118643e+02, 1.159629189608e+00, 6.369588269758e-02, 1.039105137803e-04, 3.031083306172e-14, 2.179470135337e-01, 2.622012420995e-10, 1.375234115360e-04, 5.603671524524e-05, 3.888261626966e-06, 1.301528481859e-09, 9.957613067992e-13, 1.017275607490e-06, 5.784628175582e-07, 8.160374686529e-13, 1.253867507581e-06, 2.461180670732e-06, 3.576179297379e-07, 6.498533226757e-13, 7.080853747028e-07, 1.081506187217e-10, 7.180493667023e-01, 1.579226081957e+03
2.774609375000e-02, 6.009741758789e-01, 3.024296057183e+02, 1.158693118262e+00, 6.369209651282e-02, 1.068758151143e-04, 3.453560312907e-14, 2.179349970855e-01, 2.907302313021e-10, 1.515087467708e-04, 6.228560747886e-05, 4.461184620699e-06, 1.435978905229e-09, 1.106107532433e-12, 1.130934270621e-06, 6.430405317550e-07, 9.047268321541e-13, 1.418080958909e-06, 2.713980642768e-06, 3.942746280751e-07, 7.204040361080e-13, 8.130160310999e-07, 1.201228014586e-10, 7.180406598710e-01, 1.841954045854e+03
2.775000000000e-02, 6.015082779434e-01, 3.026829875188e+02, 1.157664270599e+00, 6.368785850870e-02, 1.099275151416e-04, 3.946674150256e-14, 2.179216658210e-01, 3.226749158154e-10, 1.669201813299e-04, 6.923418270001e-05, 5.118677433157e-06, 1.585675797721e-09, 1.230496463529e-12, 1.257428337663e-06, 7.148220644997e-07, 1.004395027122e-12, 1.603851993236e-06, 2.992853089378e-06, 4.347108270898e-07, 7.993681990912e-13, 9.335387586174e-07, 1.336359493112e-10, 7.180313358636e-01, 2.155301759358e+03
2.775390625000e-02, 6.020963631225e-01, 3.029628276765e+02, 1.156533545949e+00, 6.368311483079e-02, 1.130679153831e-04, 4.524449006293e-14, 2.179068746381e-01, 3.584986491572e-10, 1.839005464305e-04, 7.695983318670e-05, 5.873104660354e-06, 1.752623062068e-09, 1.371087640484e-12, 1.398208606293e-06, 7.945931334748e-07, 1.116675958854e-12, 1.813979033805e-06, 3.300447707633e-06, 4.793120241830e-07, 8.878802583527e-13, 1.071948264024e-06, 1.489364457871e-10, 7.180213483792e-01, 2.529891280891e+03
2.775781250000e-02, 6.027439263493e-01, 3.032718431202e+02, 1.155291013986e+00, 6.367780534901e-02, 1.162993489758e-04, 5.204122082621e-14, 2.178904627419e-01, 3.987374541437e-10, 2.026064201593e-04, 8.554829598886e-05, 6.738607085461e-06, 1.939143931437e-09, 1.530448751886e-12, 1.554890080455e-06, 8.832210564787e-07, 1.243502619803e-12, 2.051615940820e-06, 3.639674937810e-06, 5.285021372934e-07, 9.872512338604e-13, 1.230870674110e-06, 1.663213290051e-10, 7.180106479540e-01, 2.978663310859e+03
2.776171875000e-02, 6.034570068252e-01, 3.036130202347e+02, 1.153925853823e+00, 6.367186296371e-02, 1.196241768432e-04, 6.006970183891e-14, 2.178722520374e-01, 4.440131117232e-10, 2.232093310518e-04, 9.509450424482e-05, 7.731348509318e-06, 2.147942020243e-09, 1.711647549054e-12, 1.729270586335e-06, 9.816622914740e-07, 1.387172525278e-12, 2.320315233826e-06, 4.013729781405e-06, 5.827471437529e-07, 1.099000269969e-12, 1.413309702431e-06, 1.861514537348e-10, 7.179991818211e-01, 3.517389676428e+03
2.776562500000e-02, 6.042422380620e-01, 3.039896395806e+02, 1.152426291947e+00, 6.366521284366e-02, 1.230447831849e-04, 6.959371060019e-14, 2.178520453791e-01, 4.950488955239e-10, 2.458970414490e-04, 1.057035145290e-04, 8.869794709530e-06, 2.382175717742e-09, 1.918367429688e-12, 1.923351497802e-06, 1.090970458442e-06, 1.550429547090e-12, 2.624076101587e-06, 4.426117399473e-06, 6.425590240176e-07, 1.224892518517e-12, 1.622698797540e-06, 2.088688255529e-10, 7.179868937792e-01, 4.165299027413e+03
2.776953125000e-02, 6.051069016817e-01, 3.044053024541e+02, 1.150779539802e+00, 6.365777159150e-02, 1.265635702125e-04, 8.094172181853e-14, 2.178296246691e-01, 5.526885377781e-10, 2.708749102270e-04, 1.174915145879e-04, 1.017502814600e-05, 2.645549112893e-09, 2.155053470349e-12, 2.139360807027e-06, 1.212304821370e-06, 1.736566718865e-12, 2.967397615642e-06, 4.880680537557e-06, 7.085000275432e-07, 1.366984747814e-12, 1.862959929602e-06, 2.350196590131e-10, 7.179737240739e-01, 4.945840698688e+03
2.777343750000e-02, 6.060589850718e-01, 3.048639593320e+02, 1.148971732127e+00, 6.364944633220e-02, 1.301829520506e-04, 9.452463649348e-14, 2.178047487958e-01, 6.179191515539e-10, 2.983673329333e-04, 1.305869154861e-04, 1.167110229026e-05, 2.942423449989e-09, 2.427097812659e-12, 2.379778800471e-06, 1.346939192237e-06, 1.949555984874e-12, 3.355337571268e-06, 5.381628802943e-06, 7.811872772690e-07, 1.527680401212e-12, 2.138569712938e-06, 2.652853598805e-10, 7.179596092963e-01, 5.887617268015e+03
2.777734375000e-02, 6.071072429457e-01, 3.053699402217e+02, 1.146987867368e+00, 6.364013372050e-02, 1.339053477208e-04, 1.108588389506e-13, 2.177771514070e-01, 6.918990085275e-10, 3.286192554295e-04, 1.451315316706e-04, 1.338543969268e-05, 3.277954141027e-09, 2.741076147829e-12, 2.647366626665e-06, 1.496271198481e-06, 2.194212725255e-12, 3.793577378795e-06, 5.933569793434e-06, 8.612977278751e-07, 1.709796236029e-12, 2.454633595985e-06, 3.005245699545e-10, 7.179444823046e-01, 7.025523224910e+03
2.778125000000e-02, 6.082612628042e-01, 3.059279869068e+02, 1.144811751846e+00, 6.362971886375e-02, 1.377331731221e-04, 1.305962872121e-13, 2.177465385128e-01, 7.759912900361e-10, 3.618977547779e-04, 1.612818517308e-04, 1.534927810027e-05, 3.658259661498e-09, 3.105050773199e-12, 2.945198070092e-06, 1.661831830642e-06, 2.476405363840e-12, 4.288493416497e-06, 6.541542043292e-06, 9.495734911141e-07, 1.916643140147e-12, 2.816968873979e-06, 3.418307757599e-10, 7.179282721743e-01, 8.402135680770e+03
2.778515625000e-02, 6.095315342184e-01, 3.065432870418e+02, 1.142425949701e+00, 6.361807415759e-02, 1.416688319197e-04, 1.545638734237e-13, 2.177125859156e-01, 8.718052035688e-10, 3.984936782680e-04, 1.792104016426e-04, 1.759816907989e-05, 4.090630305827e-09, 3.528958934530e-12, 3.276694874615e-06, 1.845295157023e-06, 2.803323182571e-12, 4.847235230733e-06, 7.211049710422e-06, 1.046827538986e-06, 2.152123977050e-12, 3.232197289093e-06, 3.906119651743e-10, 7.179109041844e-01, 1.006941307615e+04
2.778906250000e-02, 6.109295217617e-01, 3.072215100032e+02, 1.139811741042e+00, 6.360505803261e-02, 1.457147052559e-04, 1.838149284494e-13, 2.176749364657e-01, 9.812462036554e-10, 4.387233281151e-04, 1.991072009952e-04, 2.017253366426e-05, 4.583786873149e-09, 4.025070833837e-12, 3.645665990002e-06, 2.048488056990e-06, 3.183802870720e-12, 5.477810926059e-06, 7.948098878313e-06, 1.153949792242e-06, 2.420849114599e-12, 3.707847972756e-06, 4.487017141264e-10, 7.178922998486e-01, 1.209075689430e+04
2.779101562500e-02, 6.116811519402e-01, 3.075865642017e+02, 1.138411147123e+00, 6.359797643149e-02, 1.477799184542e-04, 2.009284797161e-13, 2.176545769858e-01, 1.041929264817e-09, 4.603309683818e-04, 2.098725964553e-04, 2.159906992093e-05, 4.857103611085e-09, 4.305589840107e-12, 3.845804046885e-06, 2.158234202388e-06, 3.398014750945e-12, 5.823416525050e-06, 8.344425242381e-06, 1.211579298704e-06, 2.569723624078e-12, 3.971556168385e-06, 4.821458919081e-10, 7.178825026225e-01, 1.326001528811e+04
2.779296875000e-02, 6.124704594975e-01, 3.079701929562e+02, 1.136944045311e+00, 6.359047948265e-02, 1.498737715785e-04, 2.199243923437e-13, 2.176331122833e-01, 1.106983252871e-09, 4.830048343430e-04, 2.212262700825e-04, 2.312837829374e-05, 5.150087339533e-09, 4.610690380340e-12, 4.057249939918e-06, 2.273833746647e-06, 3.630258462007e-12, 6.191133672563e-06, 8.760642130996e-06, 1.272121724150e-06, 2.729262599358e-12, 4.254360573815e-06, 5.190394049982e-10, 7.178723588507e-01, 1.455019715454e+04
2.779492187500e-02, 6.132992772386e-01, 3.083733025107e+02, 1.135407569678e+00, 6.358254359583e-02, 1.519965531624e-04, 2.410471507515e-13, 2.176104839949e-01, 1.176769252408e-09, 5.067948003264e-04, 2.331992461000e-04, 2.476766423808e-05, 5.464432959194e-09, 4.942971879106e-12, 4.280641804127e-06, 2.395578178313e-06, 3.882374429977e-12, 6.582332093005e-06, 9.197705405385e-06, 1.335719819607e-06, 2.900327901333e-12, 4.557603812308e-06, 5.598515816310e-10, 7.178618573514e-01, 1.597416156597e+04
2.779687500000e-02, 6.141695196615e-01, 3.087968394197e+02, 1.133798763311e+00, 6.357414393575e-02, 1.541485475997e-04, 2.645745111562e-13, 2.175866308971e-01, 1.251682334953e-09, 5.317527984190e-04, 2.458240660245e-04, 2.652461378710e-05, 5.802005883206e-09, 5.305431134998e-12, 4.516653610992e-06, 2.523771287724e-06, 4.156457490005e-12, 6.998461168172e-06, 9.656612561803e-06, 1.402522885474e-06, 3.083871979651e-12, 4.882717833923e-06, 6.051323978623e-10, 7.178509867304e-01, 1.754617943778e+04
2.780078125000e-02, 6.160401262435e-01, 3.097080818844e+02, 1.130355982009e+00, 6.355587625198e-02, 1.585408408301e-04, 3.197888397479e-13, 2.175350609960e-01, 1.418174829777e-09, 5.853308394994e-04, 2.731300001225e-04, 3.041579810761e-05, 6.552941199530e-09, 6.131888570328e-12, 5.028641191429e-06, 2.800436528987e-06, 4.778181415187e-12, 7.910044088191e-06, 1.064302089871e-05, 1.546203544369e-06, 3.491515054577e-12, 5.603076695855e-06, 7.110267248571e-10, 7.178281051537e-01, 2.119139725642e+04
2.780468750000e-02, 6.180965780481e-01, 3.107109829828e+02, 1.126595206298e+00, 6.353548850927e-02, 1.630523971169e-04, 3.887647163290e-13, 2.174779422168e-01, 1.610418457718e-09, 6.441217422618e-04, 3.033889353985e-04, 3.486175051498e-05, 7.421912140709e-09, 7.121249735194e-12, 5.598498497696e-06, 3.106022975419e-06, 5.517326320338e-12, 8.936975103661e-06, 1.172727568560e-05, 1.704288753872e-06, 3.961639650479e-12, 6.426555466892e-06, 8.428096573919e-10, 7.178036349401e-01, 2.562641084654e+04
2.780859375000e-02, 6.203564912350e-01, 3.118142462107e+02, 1.122491102614e+00, 6.351274597987e-02, 1.676852761565e-04, 4.753935304769e-13, 2.174147026657e-01, 1.833080176242e-09, 7.085965165943e-04, 3.369049256839e-04, 3.993860552761e-05, 8.431595339101e-09, 8.313192530898e-12, 6.232763361660e-06, 3.443266857249e-06, 6.401384835189e-12, 1.009320759711e-05, 1.291851771897e-05, 1.878164260548e-06, 4.505517826167e-12, 7.367310388058e-06, 1.009006435516e-09, 7.177774815070e-01, 3.102577038732e+04
2.781250000000e-02, 6.228389496935e-01, 3.130272974177e+02, 1.118017173146e+00, 6.348739059581e-02, 1.724414235390e-04, 5.848330650400e-13, 2.173447176439e-01, 2.091790417199e-09, 7.792615116101e-04, 3.740101011749e-04, 4.573221211726e-05, 9.609712742916e-09, 9.758339729994e-12, 6.938707151705e-06, 3.815102335959e-06, 7.465280394703e-12, 1.139423471025e-05, 1.422662765248e-05, 2.069337608211e-06, 5.136684482853e-12, 8.441288870055e-06, 1.221484427713e-09, 7.177495482677e-01, 3.760321940066e+04
2.781445312500e-02, 6.241715198072e-01, 3.136788913852e+02, 1.115630271111e+00, 6.347362542841e-02, 1.748665363241e-04, 6.506888644175e-13, 2.173069366539e-01, 2.237236018237e-09, 8.171231769119e-04, 3.940461430687e-04, 4.893438287916e-05, 1.027476178961e-08, 1.059861443636e-11, 7.321624769698e-06, 4.015183766645e-06, 8.080362307234e-12, 1.210556005496e-05, 1.492856570693e-05, 2.172034207955e-06, 5.491140501876e-12, 9.035033189441e-06, 1.351348821813e-09, 7.177348757888e-01, 4.142247410880e+04
2.781640625000e-02, 6.255692386574e-01, 3.143626327958e+02, 1.113137601455e+00, 6.345907579728e-02, 1.773233624427e-04, 7.251294039117e-13, 2.172671545717e-01, 2.394585637015e-09, 8.567831461782e-04, 4.151466506082e-04, 5.236086334835e-05, 1.099636083227e-08, 1.152996547797e-11, 7.726152516302e-06, 4.225377963569e-06, 8.759310030559e-12, 1.286106146015e-05, 1.566463414391e-05, 2.279807014541e-06, 5.874423592714e-12, 9.670465780745e-06, 1.500438185033e-09, 7.177197131914e-01, 4.564640519990e+04
2.781835937500e-02, 6.270350855391e-01, 3.150799922748e+02, 1.110535371821e+00, 6.344369972700e-02, 1.798121034789e-04, 8.094613340784e-13, 2.172252715945e-01, 2.564950325415e-09, 8.983188254794e-04, 4.373646670048e-04, 5.602661916557e-05, 1.178013780601e-08, 1.256401588416e-11, 8.153502757148e-06, 4.446132192139e-06, 9.509988562485e-12, 1.366332753856e-05, 1.643636642253e-05, 2.392893799150e-06, 6.289171755695e-12, 1.035035995175e-05, 1.672197852448e-09, 7.177040478344e-01, 5.031896382106e+04
2.782031250000e-02, 6.285721540317e-01, 3.158324965279e+02, 1.107819742568e+00, 6.342745329195e-02, 1.823329491537e-04, 9.052019522184e-13, 2.171811836183e-01, 2.749557006840e-09, 9.418101906913e-04, 4.607555252059e-04, 5.994752623627e-05, 1.263234454148e-08, 1.371410265842e-11, 8.604954596551e-06, 4.677907009277e-06, 1.034137779610e-11, 1.451508157627e-05, 1.724535275620e-05, 2.511542238184e-06, 6.738320111303e-12, 1.107765510736e-05, 1.870762125791e-09, 7.176878671209e-01, 5.548903129646e+04
2.782226562500e-02, 6.301836542476e-01, 3.166217294040e+02, 1.104986835460e+00, 6.341029055595e-02, 1.848860765242e-04, 1.014123553476e-12, 2.171347821199e-01, 2.949761570051e-09, 9.873398013766e-04, 4.853769121513e-04, 6.414041599047e-05, 1.355992995228e-08, 1.499552109616e-11, 9.081857341842e-06, 4.921175987213e-06, 1.126373270838e-11, 1.541918672603e-05, 1.809324107045e-05, 2.636010216376e-06, 7.225119263983e-12, 1.185546455399e-05, 2.101096512069e-09, 7.176711585371e-01, 6.121099989955e+04
2.782421875000e-02, 6.318729149090e-01, 3.174493328683e+02, 1.102032743352e+00, 6.339216351298e-02, 1.874716491648e-04, 1.138306450579e-12, 2.170859540417e-01, 3.167063524993e-09, 1.034992807297e-03, 5.112889314259e-04, 6.862312176221e-05, 1.457062187063e-08, 1.642582948115e-11, 9.585634116190e-06, 5.176425351988e-06, 1.228878007866e-11, 1.637865120966e-05, 1.898173786424e-05, 2.766566130006e-06, 7.753166120127e-12, 1.268708342193e-05, 2.369169318403e-09, 7.176539096933e-01, 6.754543761887e+04
2.782617187500e-02, 6.336433852260e-01, 3.183170078733e+02, 1.098953540909e+00, 6.337302202946e-02, 1.900898163337e-04, 1.280203600958e-12, 2.170345816812e-01, 3.403122414266e-09, 1.084856946878e-03, 5.385541639098e-04, 7.341452618453e-05, 1.567301852771e-08, 1.802520953222e-11, 1.011778562181e-05, 5.444153529788e-06, 1.342994907437e-11, 1.739663350674e-05, 1.991260896262e-05, 2.903489189445e-06, 8.326441912704e-12, 1.357599667529e-05, 2.682158431704e-09, 7.176361083693e-01, 7.455984309288e+04
2.782812500000e-02, 6.354986365519e-01, 3.192265151142e+02, 1.095745296397e+00, 6.335281378859e-02, 1.927407121268e-04, 1.442720470692e-12, 2.169805425851e-01, 3.659776197333e-09, 1.137022536939e-03, 5.672377259969e-04, 7.853460947813e-05, 1.687669077664e-08, 1.981688881772e-11, 1.067989405478e-05, 5.724870594188e-06, 1.470264058219e-11, 1.847644750426e-05, 2.088768014824e-05, 3.047069720206e-06, 8.949356041330e-12, 1.452588717471e-05, 3.048700182416e-09, 7.176177425626e-01, 8.232950365281e+04
2.783007812500e-02, 6.374423637856e-01, 3.201796756560e+02, 1.092404084558e+00, 6.333148423695e-02, 1.954244546219e-04, 1.629314796815e-12, 2.169237094495e-01, 3.939061851529e-09, 1.191582452988e-03, 5.974073249287e-04, 8.400449849346e-05, 1.819229626966e-08, 2.182763511520e-11, 1.127362717190e-05, 6.019097607415e-06, 1.612454198434e-11, 1.962156757976e-05, 2.190883765873e-05, 3.197609461676e-06, 9.626795689688e-12, 1.554064375352e-05, 3.479188439792e-09, 7.175988005396e-01, 9.093847269453e+04
2.783203125000e-02, 6.394783864936e-01, 3.211783714150e+02, 1.088926000593e+00, 6.330897653407e-02, 1.981411450164e-04, 1.844122357334e-12, 2.168639500269e-01, 4.243238464405e-09, 1.248632099412e-03, 6.291333107696e-04, 8.984651634674e-05, 1.963170692620e-08, 2.408833507009e-11, 1.190074250909e-05, 6.327365848878e-06, 1.771599541377e-11, 2.083563358841e-05, 2.297802853680e-05, 3.355421862662e-06, 1.036418169673e-11, 1.662436926292e-05, 3.986133529671e-09, 7.175792708910e-01, 1.004806857129e+05
2.783398437500e-02, 6.416106497208e-01, 3.222245454825e+02, 1.085307175269e+00, 6.328523150521e-02, 2.008908667625e-04, 2.092116842176e-12, 2.168011270405e-01, 4.574813126103e-09, 1.308269368858e-03, 6.624887245247e-04, 9.608423247072e-05, 2.120815116527e-08, 2.663467185148e-11, 1.256309174993e-05, 6.650215924439e-06, 1.950042901169e-11, 2.212245572210e-05, 2.409726081944e-05, 3.520832372920e-06, 1.116753139677e-11, 1.778138853698e-05, 4.584592226212e-09, 7.175591425898e-01, 1.110612379327e+05
2.783593750000e-02, 6.438432244605e-01, 3.233202022741e+02, 1.081543791123e+00, 6.326018759797e-02, 2.036736847036e-04, 2.379314607671e-12, 2.167350981080e-01, 4.936569968786e-09, 1.370594590178e-03, 6.975493418863e-04, 1.027425128807e-04, 2.293637252647e-08, 2.950791914973e-11, 1.326262524126e-05, 6.988196750177e-06, 2.150486247021e-11, 2.348601920681e-05, 2.526860355295e-05, 3.694178729823e-06, 1.204352929769e-11, 1.901625622262e-05, 5.292681968586e-09, 7.175384050538e-01, 1.227978507954e+05
2.783789062500e-02, 6.461803077513e-01, 3.244674074892e+02, 1.077632099772e+00, 6.323378084326e-02, 2.064896442164e-04, 2.713038719463e-12, 2.166657156746e-01, 5.331602743141e-09, 1.435710464289e-03, 7.343937120771e-04, 1.098475704359e-04, 2.483280646932e-08, 3.275587194602e-11, 1.400139665168e-05, 7.341864404879e-06, 2.376050023608e-11, 2.493048880223e-05, 2.649418662008e-05, 3.875811239354e-06, 1.299960660216e-11, 2.033376441469e-05, 6.132194614098e-09, 7.175170482104e-01, 1.358225597981e+05
2.783984375000e-02, 6.486262223701e-01, 3.256682878643e+02, 1.073568440279e+00, 6.320594482098e-02, 2.093387703630e-04, 3.102261542888e-12, 2.165928269567e-01, 5.763351370094e-09, 1.503721987380e-03, 7.731031912479e-04, 1.174270148560e-04, 2.691577732331e-08, 3.643393810500e-11, 1.478156776668e-05, 7.711780846013e-06, 2.630342824339e-11, 2.646021306629e-05, 2.777620036610e-05, 4.066093050683e-06, 1.404403071685e-11, 2.173895003062e-05, 7.129327480752e-09, 7.174950625652e-01, 1.502836625217e+05
