grid, omegaDot_C2H4, omegaDot_H2, omegaDot_H, omegaDot_O2, omegaDot_O, omegaDot_H2O, omegaDot_CO, omegaDot_CO2, omegaDot_OH, omegaDot_HCO, omegaDot_HO2, omegaDot_H2O2, omegaDot_C2H3, omegaDot_C2H2, omegaDot_CH4, omegaDot_CH3, omegaDot_CH2, omegaDot_CH2O, omegaDot_CH2CHO, omegaDot_N2
2.885937499999999961e-02,-1.136878477299384339e-08,-1.094841510836189052e-01,-1.581357570359314124e-01,-5.955557722094976469e+00,-1.020100279816535727e+00,2.623870236994063632e+00,-8.850611455316016674e+00,1.390969857010359156e+01,-4.355050631513679993e-01,-4.653448092079851743e-05,-2.540308308160064543e-03,-4.854103125136667758e-04,-5.921917676197701115e-09,-1.018552245202312924e-03,-8.899593461473676058e-07,-5.638252072055098301e-06,-4.240017890925906486e-05,-3.462716036614804681e-05,-4.110130506171462725e-10,0.000000000000000000e+00
2.887499999999999789e-02,-6.667530916075612391e-09,-1.142892817288574253e-01,-1.580172156251052340e-01,-5.755912082920303874e+00,-1.007808100248924532e+00,2.674244267397821950e+00,-8.429306566557018598e+00,1.324686331055238142e+01,-4.519582722214116055e-01,-4.205486569188584617e-05,-2.464780221404709419e-03,-4.727420557712678204e-04,-3.747042109854848423e-09,-7.729531476610944493e-04,-6.846817834866418917e-07,-4.339075924456633773e-06,-3.214159859809769432e-05,-2.635232838004609735e-05,-2.587924259991562082e-10,0.000000000000000000e+00
2.889062499999999617e-02,-3.932144041111675979e-09,-1.183811121948915718e-01,-1.574739756182654271e-01,-5.572030149914405150e+00,-9.949004801250925789e-01,2.713464197367954522e+00,-8.048387300031059510e+00,1.264769773549337728e+01,-4.664606565869519050e-01,-3.848262184653430972e-05,-2.393564120306612697e-03,-4.604440677155203772e-04,-2.414723731586443474e-09,-5.874099367040302045e-04,-5.274894152379835045e-07,-3.343250267085197478e-06,-2.439772693011238122e-05,-2.008266466873383140e-05,-1.659358706481720635e-10,0.000000000000000000e+00
2.890624999999999792e-02,-2.334373995975880169e-09,-1.218330332604655314e-01,-1.565696175061539741e-01,-5.402255057420492612e+00,-9.815081336796120937e-01,2.742849001809152032e+00,-7.703529742260879054e+00,1.210535457933759673e+01,-4.792137365840109520e-01,-3.559854419932777263e-05,-2.326254097010900870e-03,-4.485118596211544939e-04,-1.586703526296990453e-09,-4.470356668223920949e-04,-4.069393484513285692e-07,-2.579020128226576611e-06,-1.854433869138376385e-05,-1.532593975332551114e-05,-1.084802176169373690e-10,0.000000000000000000e+00
2.892187499999999967e-02,-1.396855218999769976e-09,-1.247120159057778094e-01,-1.553597144450670209e-01,-5.245124058763362740e+00,-9.677428534764908052e-01,2.763579381892081965e+00,-7.390876624043576371e+00,1.161373321769404043e+01,-4.903958416739356285e-01,-3.323873826633251001e-05,-2.262495310757130316e-03,-4.369395267837143182e-04,-1.063682574504283052e-09,-3.406826969880851689e-04,-3.143571168525700390e-07,-1.991820807843539698e-06,-1.411402241474606671e-05,-1.171227188428423180e-05,-7.235397044485329230e-11,0.000000000000000000e+00
2.893749999999999795e-02,-8.438011709883997296e-10,-1.270789738590123452e-01,-1.538928066959212027e-01,-5.099343676445446505e+00,-9.537003270204986727e-01,2.776710626045060692e+00,-7.106988203574410079e+00,1.116739907344671323e+01,-5.001652391741465697e-01,-3.128038984910320026e-05,-2.201976235545706224e-03,-4.257200908741043399e-04,-7.273820106729803784e-10,-2.599914303055086712e-04,-2.431548357635993743e-07,-1.540107563307660040e-06,-1.075634151962430414e-05,-8.963351430623947989e-06,-4.923421150480424455e-11,0.000000000000000000e+00
2.895312499999999623e-02,-5.154691405629661737e-10,-1.289891577497413178e-01,-1.522112577254024490e-01,-4.963768397432972712e+00,-9.394624856383227973e-01,2.783184621933154634e+00,-6.848797924539474558e+00,1.076151140619285940e+01,-5.086627624194055564e-01,-2.963124559891140467e-05,-2.144422288000267292e-03,-4.148457730768995372e-04,-5.070006507620225691e-10,-1.986840095733065272e-04,-1.883207086071230234e-07,-1.192209818788854735e-06,-8.208222322082891394e-06,-6.869494968592181487e-06,-3.415599157916530538e-11,0.000000000000000000e+00
2.896874999999999797e-02,-3.190661486872806307e-10,-1.304925622279906050e-01,-1.503520064567520353e-01,-4.837382338279440752e+00,-9.250994729365054070e-01,2.783840981114274360e+00,-6.613572494193790341e+00,1.039175869786494744e+01,-5.160140300046925921e-01,-2.822182607654377131e-05,-2.089590552485996733e-03,-4.043082123336602901e-04,-3.597259548886772375e-10,-1.520391609604014734e-04,-1.460357852895139150e-07,-9.239549198501171147e-07,-6.271918894542114818e-06,-5.272515675151048978e-06,-2.412769375249277007e-11,0.000000000000000000e+00
2.898437499999999972e-02,-2.005156225511144490e-10,-1.316343326872869979e-01,-1.483472283621110888e-01,-4.719283411117638494e+00,-9.106713021425226762e-01,2.779427272875081734e+00,-6.398876021593529195e+00,1.005430090014004740e+01,-5.223313300055107966e-01,-2.699965330385353026e-05,-2.037265384880900931e-03,-3.940986396162458796e-04,-2.593622539538524133e-10,-1.165011785596979128e-04,-1.133855603018385354e-07,-7.168708032478989497e-07,-4.798597035107458451e-06,-4.052919569594891491e-06,-1.732556553668010842e-11,0.000000000000000000e+00
2.899999999999999800e-02,-1.281875285761615081e-10,-1.324551622319210531e-01,-1.462249165216674140e-01,-4.608669606271555530e+00,-8.962292578374650986e-01,2.770608387071208156e+00,-6.202537863215724201e+00,9.745717864679294351e+00,-5.277152278773342697e-01,-2.592496522333920082e-05,-1.987254725879552143e-03,-3.842080172156360127e-04,-1.896622921841924938e-10,-8.938837591373943237e-05,-8.814247189287222365e-08,-5.568247998544877606e-07,-3.676089851727672002e-06,-3.120323001332946534e-06,-1.262279770707454153e-11,0.000000000000000000e+00
2.901562499999999628e-02,-8.350229197143762224e-11,-1.329916725851400527e-01,-1.440093923879293969e-01,-4.504827074585669777e+00,-8.818170866035682787e-01,2.757975061850709508e+00,-6.022623837455793883e+00,9.462963332229703539e+00,-5.322559455444194620e-01,-2.496752922860707440e-05,-1.939386991795317939e-03,-3.746271502038053293e-04,-1.403938268714869566e-10,-6.867539490151142309e-05,-6.860154878003921487e-08,-4.329914510176033405e-07,-2.819753758236938257e-06,-2.406271795702962820e-06,-9.312571901012072905e-12,0.000000000000000000e+00
2.903124999999999803e-02,-5.549183454217689537e-11,-1.332767748838931121e-01,-1.417217548007037031e-01,-4.407119746945518557e+00,-8.674720124783420472e-01,2.742051621680593687e+00,-5.857410488716063846e+00,9.203323910804705577e+00,-5.360345495690197470e-01,-2.410426912427819610e-05,-1.893508438153983274e-03,-3.653467754872200208e-04,-1.050033837706622247e-10,-5.283043210550434607e-05,-5.345599140410391394e-08,-3.370688525697892745e-07,-2.165631377098437791e-06,-1.858853226673899044e-06,-6.944052945187302615e-12,0.000000000000000000e+00
2.904687499999999978e-02,-3.764328906107061929e-11,-1.333400080151043998e-01,-1.393802747268214903e-01,-4.314980272019241170e+00,-8.532256061785158385e-01,2.723302977122727064e+00,-5.705362103418686104e+00,8.964382524798828911e+00,-5.391239796763794834e-01,-2.331749493096578271e-05,-1.849480913992817112e-03,-3.563576324274724417e-04,-7.921725904087090347e-11,-4.069335662965051199e-05,-4.170282402795568359e-08,-2.626829672109077990e-07,-1.665332943870792148e-06,-1.438648005249732468e-06,-5.224473617265050172e-12,0.000000000000000000e+00
2.906249999999999806e-02,-2.606231000667178744e-11,-1.332078533775787055e-01,-1.370007422816349740e-01,-4.227902088992398610e+00,-8.391045317170083839e-01,2.702140940067916386e+00,-5.565110203151014900e+00,8.743985865868372898e+00,-5.415899425783785581e-01,-2.259358017647402765e-05,-1.807179940266542915e-03,-3.476505193808080221e-04,-6.019569137098237199e-11,-3.138431819290766046e-05,-3.257123463866656399e-08,-2.049342781699069509e-07,-1.282199423621827750e-06,-1.115685102315813614e-06,-3.960119153962933666e-12,0.000000000000000000e+00
2.907812499999999634e-02,-1.840098002320305213e-11,-1.329040258769406679e-01,-1.345967717575698441e-01,-4.145432480909081008e+00,-8.251311897367518133e-01,2.678929908868271870e+00,-5.435435263097146752e+00,8.540215422091481656e+00,-5.434916919325557538e-01,-2.192197180058347834e-05,-1.766493059260890739e-03,-3.392163382259331950e-04,-4.601573977910225386e-11,-2.423512180028579373e-05,-2.546806331908180816e-08,-1.600523631951523703e-07,-9.884227341156049862e-07,-8.671480195539550408e-07,-3.020362308113596101e-12,0.000000000000000000e+00
2.909374999999999808e-02,-1.322983291623378105e-11,-1.324497415537820577e-01,-1.321800696959527510e-01,-4.067166478263105844e+00,-8.113242734191341565e-01,2.653991976258143648e+00,-5.315250426410134565e+00,8.351361704397080032e+00,-5.448827110529312900e-01,-2.129444765599160068e-05,-1.727318411628783182e-03,-3.310461292992515777e-04,-3.535105007810031711e-11,-1.873762562074624889e-05,-1.993627418897747625e-08,-1.251323894141990781e-07,-7.628815633392795413e-07,-6.756448548170351819e-07,-2.315466130440191812e-12,0.000000000000000000e+00
2.910937499999999983e-02,-9.668542627468350789e-12,-1.318639627696765459e-01,-1.297606703586454135e-01,-3.992741502002860710e+00,-7.976992502350365166e-01,2.627611511550813184e+00,-5.203587006752106170e+00,8.175901328423211822e+00,-5.458113127961571331e-01,-2.070455864968632557e-05,-1.689563506047131762e-03,-3.231310988272562135e-04,-2.727066179036887185e-11,-1.450488536856738089e-05,-1.562327332435825528e-08,-9.793386673817232479e-08,-5.895128792780807617e-07,-5.279019086815083048e-07,-1.782686618440781285e-12,0.000000000000000000e+00
2.912499999999999811e-02,-7.167721319700746604e-12,-1.311636221502619770e-01,-1.273471424102334548e-01,-3.921832651549713056e+00,-7.842687805733498108e-01,2.600039265720604398e+00,-5.099581591594204433e+00,8.012476645874919257e+00,-5.463211685877278345e-01,-2.014720874925656063e-05,-1.653144151378510476e-03,-3.154626397391444947e-04,-2.111057384545791126e-11,-1.124185619842294264e-05,-1.225670471811543111e-08,-7.672677218360131602e-08,-4.560849620901166742e-07,-4.137758748210192470e-07,-1.377433070610499514e-12,0.000000000000000000e+00
2.914062499999999639e-02,-5.379293977785269458e-12,-1.303638267506783688e-01,-1.249467700758228467e-01,-3.854148556904399836e+00,-7.710430830124386237e-01,2.571496045192308344e+00,-5.002464578054454769e+00,7.859877652503486800e+00,-5.464517768130509046e-01,-1.961833811908354091e-05,-1.617983527862816096e-03,-3.080323477914015482e-04,-1.639033870131568193e-11,-8.723270898184649875e-06,-9.625934186785459013e-09,-6.017375939308306222e-08,-3.532717735860650201e-07,-3.255059714002876577e-07,-1.067548731507749665e-12,0.000000000000000000e+00
2.915624999999999814e-02,-4.078996702100788744e-12,-1.294780441455081754e-01,-1.225657115130080882e-01,-3.789427724941472952e+00,-7.580302548098650783e-01,2.542175998100851153e+00,-4.911549990937953858e+00,7.717025930092904495e+00,-5.462388809133339462e-01,-1.911468352617317577e-05,-1.584011375439677580e-03,-3.008320335835440494e-04,-1.275791761284148752e-11,-6.776913865863507815e-06,-7.567865799300045299e-09,-4.723988809079506521e-08,-2.739537631952910492e-07,-2.571470135146494504e-07,-8.295434590787425122e-13,0.000000000000000000e+00
2.917187499999999989e-02,-3.119686030050822714e-12,-1.285182724015591083e-01,-1.202091365906892695e-01,-3.727435318662699615e+00,-7.452365563116775116e-01,2.512249554524112138e+00,-4.826226449469849022e+00,7.582960407886264242e+00,-5.457148474846789110e-01,-1.863359675504761847e-05,-1.551163281573132366e-03,-2.938537319143336179e-04,-9.952550810717465059e-12,-5.270957683597574899e-06,-5.956062963686027402e-09,-3.712336534801086633e-08,-2.126890431058623928e-07,-2.041391072839990730e-07,-6.460665141354155365e-13,0.000000000000000000e+00
2.918749999999999817e-02,-2.402957108477381948e-12,-1.274951962906124836e-01,-1.178813456300572965e-01,-3.667960314484059570e+00,-7.326666687590708271e-01,2.481866061652628019e+00,-4.745949165075926679e+00,7.456824755010720729e+00,-5.449090171951237460e-01,-1.817290656221067825e-05,-1.519380050521510015e-03,-2.870897097739232040e-04,-7.779304874999371303e-12,-4.104362670521887007e-06,-4.692393565829896479e-09,-2.920234791176758299e-08,-1.653129106502219936e-07,-1.629806319938720712e-07,-5.041804202054113811e-13,0.000000000000000000e+00
2.920312499999999645e-02,-1.861709047676010631e-12,-1.264183328413422125e-01,-1.155858697638255245e-01,-3.610812985313254231e+00,-7.203239377144846634e-01,2.451156157099312338e+00,-4.670232868180072217e+00,7.337856240889879977e+00,-5.438480478462204282e-01,-1.773081348185231231e-05,-1.488607136342203017e-03,-2.805324747103585909e-04,-6.091323191330786671e-12,-3.199588877824020361e-06,-3.700605494895278929e-09,-2.299403524832162021e-08,-1.286341832932623288e-07,-1.309794074899124136e-07,-3.941614189907490086e-13,0.000000000000000000e+00
2.921874999999999820e-02,-1.449303723550824625e-12,-1.252961705693586836e-01,-1.133255522797970288e-01,-3.555822655303224167e+00,-7.082106201280981006e-01,2.420233929284250962e+00,-4.598645577872722434e+00,7.225375926260359627e+00,-5.425562803016891200e-01,-1.730580928595275715e-05,-1.458794118469811238e-03,-2.741747868617065102e-04,-4.777249544721745777e-12,-2.497056236739172882e-06,-2.921380443500022022e-09,-1.812317866978633670e-08,-1.002046516780007406e-07,-1.060631187704034972e-07,-3.086523381677401246e-13,0.000000000000000000e+00
2.923437499999999994e-02,-1.132730088749949686e-12,-1.241363091146594905e-01,-1.111026081332784077e-01,-3.502835662143691575e+00,-6.963281634746335547e-01,2.389198929184586984e+00,-4.530803146073392185e+00,7.118780075829953091e+00,-5.410561832724894993e-01,-1.689661500969179622e-05,-1.429894189699399331e-03,-2.680096796696694920e-04,-3.752187795272719679e-12,-1.950928023806292292e-06,-2.308521215916453605e-09,-1.429781243015749120e-08,-7.814382434498333577e-08,-8.663470745514419794e-08,-2.420555265085455220e-13,0.000000000000000000e+00
2.924999999999999822e-02,-8.882264853301983566e-13,-1.229456102829215858e-01,-1.089186550981691703e-01,-3.451713438475790152e+00,-6.846775647322517200e-01,2.358138127790904814e+00,-4.466364529805316508e+00,7.017532718549106541e+00,-5.393689802125912758e-01,-1.650213281722787376e-05,-1.401863615245682679e-03,-2.620304995098079841e-04,-2.951120079220322835e-12,-1.525897365242030078e-06,-1.826009297842799577e-09,-1.129053041597678592e-08,-6.100553486016426162e-08,-7.146192814817668650e-08,-1.900921506699317101e-13,0.000000000000000000e+00
2.926562499999999650e-02,-6.984290950320269210e-13,-1.217303793937026535e-01,-1.067747033945399132e-01,-3.402330575174533411e+00,-6.732598890693528570e-01,2.327127975626603895e+00,-4.405027776323498401e+00,6.921159330650316299e+00,-5.375156570504301401e-01,-1.612140794177002859e-05,-1.374661103478359023e-03,-2.562309823354866952e-04,-2.324061913858464006e-12,-1.194735000864625488e-06,-1.445731428787407290e-09,-8.924026749150295717e-09,-4.767627948201587354e-08,-5.959289609183981491e-08,-1.494786570845680281e-13,0.000000000000000000e+00
2.928124999999999825e-02,-5.504807376669071294e-13,-1.204966102020283147e-01,-1.046710787108465768e-01,-3.354572635015364845e+00,-6.620770815192014158e-01,2.296236841926614591e+00,-4.346526754582568763e+00,6.829241693409779934e+00,-5.355187370546989900e-01,-1.575359745021820087e-05,-1.348247042255228080e-03,-2.506053992330600669e-04,-1.832463070304379003e-12,-9.364155400386765678e-07,-1.145721081559214261e-09,-7.059920799027954837e-09,-3.729762479729481537e-08,-5.029144166818733542e-08,-1.176870189497376092e-13,0.000000000000000000e+00
2.929687500000000000e-02,-4.347530899084617690e-13,-1.192503529548541857e-01,-1.026072318847203041e-01,-3.308333310445316311e+00,-6.511332834634528943e-01,2.265528355981491160e+00,-4.290628749727081193e+00,6.741414108459481191e+00,-5.334055930893525366e-01,-1.539794121202124315e-05,-1.322582773772915414e-03,-2.451487819711342664e-04,-1.446516075485803553e-12,-7.346838621586759974e-07,-9.087965558652321230e-10,-5.590121329399717569e-09,-2.920686606473300577e-08,-4.298761668804977076e-08,-9.276580005891931813e-14,0.000000000000000000e+00
2.931249999999999828e-02,-3.439668539519745226e-13,-1.179983130740828862e-01,-1.005813490866025034e-01,-3.263510198706089049e+00,-6.404369676738492778e-01,2.235066667000660257e+00,-4.237133186962193321e+00,6.657361388738892494e+00,-5.312148562288306897e-01,-1.505371266157832154e-05,-1.297631416230105115e-03,-2.398566375761355929e-04,-1.143141097345463862e-12,-5.769567919242126891e-07,-7.215041881340628199e-10,-4.430173538846329407e-09,-2.289145199841310176e-08,-3.723995497161384491e-08,-7.320595903538289792e-14,0.000000000000000000e+00
2.932812499999999656e-02,-2.725730357116058851e-13,-1.167488754191364914e-01,-9.858960440682099091e-02,-3.219997886175702817e+00,-6.300042805272942914e-01,2.204925662471089343e+00,-4.185872031295765794e+00,6.576819483086562279e+00,-5.290091548038036162e-01,-1.471991486353080051e-05,-1.273369196960808447e-03,-2.347155871305822217e-04,-9.045022844824199231e-13,-4.534804398394939959e-07,-5.732939807642724303e-10,-3.514205669969032789e-09,-1.795354670057096233e-08,-3.270744983697835235e-08,-5.783876019293744694e-14,0.000000000000000000e+00
2.934374999999999831e-02,-2.163028878417700093e-13,-1.155139084829535367e-01,-9.662476546943485345e-02,-3.177675980671734290e+00,-6.198638452040029501e-01,2.175206343896849415e+00,-4.136712949233440462e+00,6.499580436487735646e+00,-5.269010944187496603e-01,-1.439194682275288103e-05,-1.249862635813657388e-03,-2.295791771031262913e-04,-7.170104564774626042e-13,-3.566826774921650642e-07,-4.558643106244833993e-10,-2.791304564882127626e-09,-1.408130135378108040e-08,-2.913240288240201052e-08,-4.574593761199095085e-14,0.000000000000000000e+00
2.937499999999999833e-02,-1.384675184614398267e-13,-1.130628764104585626e-01,-9.279405184878522506e-02,-3.096333624059102618e+00,-6.008845125929181963e-01,2.116348573567010227e+00,-4.044085708389189016e+00,6.354044283802052995e+00,-5.217878875215640200e-01,-1.387008203940235182e-05,-1.208836967042906932e-03,-2.212293759447139503e-04,-4.568235861360766274e-13,-2.250369576909811638e-07,-2.925103941275104741e-10,-1.781033832944341430e-09,-8.818696920750398490e-09,-2.419219316834950340e-08,-2.928831200756505151e-14,0.000000000000000000e+00
