grid, T, mu, alpha, diff_C2H4, diff_H2, diff_H, diff_O2, diff_O, diff_H2O, diff_CO, diff_CO2, diff_OH, diff_HCO, diff_HO2, diff_H2O2, diff_C2H3, diff_C2H2, diff_CH4, diff_CH3, diff_CH2, diff_CH2O, diff_CH2CHO, diff_N2
2.818652343749999956e-02,1.819144775833516860e+03,6.199655572022197663e-05,9.066447495157902684e-05,4.336361484975837432e-04,1.623059741951066387e-03,2.702718143927296084e-03,4.492266344066891807e-04,6.951043006080185032e-04,6.029814397214598113e-04,4.467806130264378550e-04,3.589609245464258193e-04,6.820278588138627791e-04,3.926966147977970314e-04,4.499714627948223403e-04,4.469243665872809496e-04,4.071284968127758508e-04,4.113697801848306104e-04,4.939286238644199000e-04,4.962639072971694034e-04,5.075676641488962530e-04,3.894859847760549342e-04,3.283921964129584304e-04,4.563532722459095721e-04
2.818749999999999728e-02,1.821725159426087885e+03,6.205481586176440391e-05,9.076584184630688730e-05,4.346678476122713499e-04,1.626898798263132565e-03,2.709174809195289725e-03,4.503177386355712098e-04,6.967563550725216050e-04,6.044441984337888115e-04,4.478416094616008533e-04,3.597877082213197814e-04,6.836492933236148952e-04,3.936388222132641899e-04,4.510392825600109548e-04,4.479847842684507586e-04,4.080988035887275918e-04,4.123487003522560506e-04,4.951014979096652821e-04,4.974414069800095310e-04,5.087739457106939082e-04,3.904200581147112777e-04,3.291781120352525606e-04,4.574663054733950200e-04
2.818847656249999500e-02,1.824277205956052967e+03,6.211242554558470933e-05,9.086611457354307013e-05,4.356889967484059195e-04,1.630698812943338384e-03,2.715566369065845146e-03,4.513978235150310444e-04,6.983915816650821231e-04,6.058920020622770176e-04,4.488917651449500935e-04,3.606056152606745553e-04,6.852542101543242226e-04,3.945713810472828930e-04,4.520961589345583610e-04,4.490343328402104819e-04,4.090591765160703978e-04,4.133175493577494631e-04,4.962624200077778245e-04,4.986069042796233662e-04,5.099679386790423232e-04,3.913445649667453828e-04,3.299559572308669942e-04,4.585690928687076039e-04
2.818945312499999620e-02,1.826801139985206646e+03,6.216939037858310447e-05,9.096530161617786886e-05,4.366996541407297842e-04,1.634460003564676021e-03,2.721893174618723963e-03,4.524669468210924502e-04,7.000100726971004430e-04,6.073249322125523920e-04,4.499311397211387242e-04,3.614146981508817844e-04,6.868426997562152199e-04,3.954943447124436261e-04,4.531421524240949582e-04,4.500730723944031879e-04,4.100096707457230941e-04,4.142763834604970140e-04,4.974114563143317101e-04,4.997604661037747436e-04,5.111497107437234459e-04,3.922595583381234020e-04,3.307257767803175067e-04,4.596616857165452207e-04
2.819042968749999739e-02,1.829297187651371360e+03,6.222571598226643011e-05,9.106341152082158880e-05,4.376998794190386740e-04,1.638182592839803903e-03,2.728155585580604309e-03,4.535251678554918001e-04,7.016119227130172007e-04,6.087430725030886251e-04,4.509597942697448811e-04,3.622150105196566389e-04,6.884148547751089151e-04,3.964077678971596923e-04,4.541773249866453950e-04,4.511010644650965940e-04,4.109503427403294316e-04,4.152252602658588554e-04,4.985486745526040119e-04,5.009021609188225475e-04,5.123193312191878313e-04,3.931650924970269182e-04,3.314876165324871652e-04,4.607441366002391686e-04
2.819140624999999512e-02,1.831765576572078999e+03,6.228140799112846652e-05,9.116045289202545133e-05,4.386897335605482702e-04,1.641866808443152772e-03,2.734353970036536904e-03,4.545725473951076870e-04,7.031972284143406336e-04,6.101465084963783548e-04,4.519777912557832247e-04,3.630066070944421280e-04,6.899707699779707420e-04,3.973117065220078546e-04,4.552017399829145377e-04,4.521183719792756664e-04,4.118812502290777563e-04,4.161642386789820777e-04,4.996741439598135527e-04,5.020320586956587058e-04,5.134768709892817981e-04,3.940612229306220083e-04,3.322415233679853357e-04,4.618164993370066232e-04
2.819189453124999745e-02,1.832989479921718612e+03,6.230901835055066877e-05,9.120857592764347816e-05,4.391807947680118800e-04,1.643694613052976887e-03,2.737429293153237787e-03,4.550921950226827759e-04,7.039837141498356612e-04,6.108427451929764485e-04,4.524828170683825525e-04,3.633991577637417218e-04,6.907426739173826678e-04,3.977601405111205204e-04,4.557099376377247296e-04,4.526230431050851815e-04,4.123430643571870794e-04,4.166300385203709484e-04,5.002324993073896820e-04,5.025926104146197313e-04,5.140511377069506213e-04,3.945057829693122877e-04,3.326155198732612200e-04,4.623489181099974367e-04
2.819238281249999631e-02,1.834206541995062025e+03,6.233647215430836131e-05,9.125643460529090517e-05,4.396692815577900575e-04,1.645512892924011223e-03,2.740488719785624024e-03,4.556091503451134691e-04,7.047660928790580766e-04,6.115353315232605232e-04,4.529851972821666642e-04,3.637895462856806958e-04,6.915105463838161189e-04,3.982062202105145525e-04,4.562154649932038215e-04,4.531250620535066161e-04,4.128024547655358123e-04,4.170933815619154179e-04,5.007879382982512043e-04,5.031502339732197649e-04,5.146224055753281573e-04,3.949480087997369812e-04,3.329875472865265109e-04,4.628788304742908533e-04
2.819287109374999517e-02,1.835416790664002292e+03,6.236377008826191602e-05,9.130402998300927195e-05,4.401552015208056476e-04,1.647321676383742186e-03,2.743532295731732854e-03,4.561234209428486220e-04,7.055443766398804229e-04,6.122242781503457179e-04,4.534849396747256010e-04,3.641777794818025428e-04,6.922743991755269354e-04,3.986499525821404440e-04,4.567183299394326004e-04,4.536244366606009262e-04,4.132594286406888291e-04,4.175542751429112695e-04,5.013404695466302770e-04,5.037049380729501568e-04,5.151906834168052491e-04,3.953879073292091350e-04,3.333576114454789925e-04,4.634062431186521916e-04
2.819335937499999750e-02,1.836620255789393696e+03,6.239091288193968196e-05,9.135136319029306634e-05,4.406385630912025499e-04,1.649120994894120226e-03,2.746560072060465988e-03,4.566350152870907067e-04,7.063185788196817963e-04,6.129095969309242015e-04,4.539820528888265832e-04,3.645638648508672309e-04,6.930342454153906248e-04,3.990913453580572745e-04,4.572185412393180788e-04,4.541211756292217621e-04,4.137139939619885226e-04,4.180127274035844642e-04,5.018901026243235974e-04,5.042567323757447036e-04,5.157559810391619190e-04,3.958254862284110893e-04,3.337257188303765099e-04,4.639311635703456910e-04
2.819384765624999636e-02,1.837816966366711995e+03,6.241790124421340896e-05,9.139843532475917234e-05,4.411193744011669324e-04,1.650910878790164777e-03,2.749572097950079511e-03,4.571439415344466777e-04,7.070887123226951088e-04,6.135912992969086823e-04,4.544765452573388360e-04,3.649478096497150168e-04,6.937900977524166313e-04,3.995304059946353089e-04,4.577161073437900998e-04,4.546152873524151477e-04,4.141661584247205994e-04,4.184687461988183580e-04,5.024368467588445587e-04,5.048056261968925052e-04,5.163183078969483739e-04,3.962607528945492267e-04,3.340918756917171748e-04,4.644535990364104618e-04
2.819433593749999523e-02,1.839006951459612992e+03,6.244473588435097366e-05,9.144524748676427994e-05,4.415976436551033988e-04,1.652691358672194345e-03,2.752568423028420395e-03,4.576502079211581934e-04,7.078547901688240921e-04,6.142693967846111049e-04,4.549684251874366219e-04,3.653296211936213475e-04,6.945419689494225588e-04,3.999671420142349946e-04,4.582110367789265105e-04,4.551067802978480260e-04,4.146159297919332389e-04,4.189223394530470091e-04,5.029807112587880713e-04,5.053516289320992378e-04,5.168776735288650639e-04,3.966937147901200967e-04,3.344560883352434822e-04,4.649735567921002544e-04
2.819482421874999756e-02,1.840190240196729292e+03,6.247141751196330780e-05,9.149180077927083707e-05,4.420733791280385006e-04,1.654462465399875962e-03,2.755549097363197298e-03,4.581538227614108025e-04,7.086168254911132027e-04,6.149439010324996534e-04,4.554577011589789541e-04,3.657093068549264287e-04,6.952898718805446262e-04,4.004015610037523409e-04,4.587033381442769857e-04,4.555956630061713309e-04,4.150633158929303780e-04,4.193735151587027628e-04,5.035217055120173434e-04,5.058947500556892213e-04,5.174340875559029504e-04,3.971243794414598075e-04,3.348183631207191134e-04,4.654910441794798503e-04
2.819531249999999642e-02,1.841366861769019806e+03,6.249794683696055584e-05,9.153809630774299331e-05,4.425465891642415238e-04,1.656224230087109499e-03,2.758514171453694229e-03,4.586547944459033396e-04,7.093748315335502699e-04,6.156148237792271292e-04,4.559443817230947132e-04,3.660868740618567515e-04,6.960338195291002712e-04,4.008336706133601608e-04,4.591930201114503124e-04,4.560819440895862381e-04,4.155083246219772280e-04,4.198222813748787798e-04,5.040598389841349390e-04,5.064349991190448185e-04,5.179875596797606794e-04,3.975527544375012591e-04,3.351787064608717850e-04,4.660060686062532571e-04
2.819580078124999528e-02,1.842536845426949640e+03,6.252432456950291991e-05,9.158413518002382755e-05,4.430172821757986002e-04,1.657976684096649144e-03,2.761463696222006287e-03,4.591531314403142125e-04,7.101288216487669025e-04,6.162821768615613181e-04,4.564284755007050960e-04,3.664623302972852526e-04,6.967738249853206497e-04,4.012634785551878920e-04,4.596800914225864778e-04,4.565656322303640667e-04,4.159509639369235001e-04,4.202686462259237472e-04,5.045951212168396692e-04,5.069723857489911913e-04,5.185380996811659107e-04,3.979788474284695230e-04,3.355371248202858444e-04,4.665186375445004498e-04
2.819628906249999761e-02,1.843700220477614039e+03,6.255055141995586872e-05,9.162991850623108839e-05,4.434854666411320668e-04,1.659719859034627107e-03,2.764397723004065506e-03,4.596488422837708885e-04,7.108788092957085388e-04,6.169459722123018033e-04,4.569099911810167378e-04,3.668356830974730978e-04,6.975099014440678483e-04,4.016909926019718736e-04,4.601645608888499535e-04,4.570467361793182043e-04,4.163912418578228367e-04,4.207126179000136596e-04,5.051275618262976875e-04,5.075069196461174130e-04,5.190857174181679173e-04,3.984026661245423104e-04,3.358936247142729650e-04,4.670287585294106438e-04
2.819677734374999648e-02,1.844857016281880533e+03,6.257662809883688965e-05,9.167544739862520606e-05,4.439511511035500201e-04,1.661453786745106798e-03,2.767316303540857513e-03,4.601419355872989969e-04,7.116248080372919189e-04,6.176062218581886490e-04,4.573889375200251872e-04,3.672069400508130377e-04,6.982420622025397369e-04,4.021162205857176032e-04,4.606464373888912670e-04,4.575252647542958195e-04,4.168291664655451954e-04,4.211542046477206717e-04,5.056571705014585062e-04,5.080386105831483220e-04,5.196304228244491563e-04,3.988242182945298474e-04,3.362482127077527074e-04,4.675364391579987073e-04
2.819726562499999534e-02,1.846007262251624070e+03,6.260255531677353020e-05,9.172072297150804152e-05,4.444143441698102364e-04,1.663178499304755493e-03,2.770219489969649902e-03,4.606324200323251008e-04,7.123668315381373678e-04,6.182629379178549919e-04,4.578653233390534566e-04,3.675761087966131495e-04,6.989703206580565693e-04,4.025391703964018388e-04,4.611257298673651140e-04,4.580012268387030215e-04,4.172647459004292939e-04,4.215934147806363243e-04,5.061839570024870240e-04,5.085674684033181106e-04,5.201722259076629711e-04,3.992435117645825606e-04,3.366008954141478261e-04,4.680416870878648886e-04
2.819775390624999767e-02,1.847150987846904627e+03,6.262833378445078699e-05,9.176574634110247226e-05,4.448750545086817059e-04,1.664894029017461273e-03,2.773107334815243154e-03,4.611203043691424960e-04,7.131048935622615048e-04,6.189161325997724790e-04,4.583391575232609186e-04,3.679431970238526066e-04,6.996946903057754859e-04,4.029598499806260736e-04,4.616024473334183302e-04,4.584746313799977651e-04,4.176979883609061072e-04,4.220302566699421325e-04,5.067079311590994917e-04,5.090935030187286256e-04,5.207111367477437530e-04,3.996605544168721990e-04,3.369516794942811473e-04,4.685445100359298775e-04
2.819824218749999653e-02,1.848288222573168241e+03,6.265396421256815788e-05,9.181051862543944549e-05,4.453332908494960852e-04,1.666600408408933478e-03,2.775979890981148269e-03,4.616055974153888833e-04,7.138390079707610620e-04,6.195658182001556125e-04,4.588104490201647253e-04,3.683082124699444413e-04,7.004151847364419861e-04,4.033782673403043802e-04,4.620765988591869159e-04,4.589454873882066075e-04,4.181289021021327725e-04,4.224647387450207762e-04,5.072291028689535812e-04,5.096167244087399786e-04,5.212471654952474621e-04,4.000753541882784859e-04,3.373005716552574863e-04,4.690449157771652043e-04
2.819873046874999539e-02,1.849418995978536941e+03,6.267944731179243844e-05,9.185504094424878549e-05,4.457890619807398599e-04,1.668297670221449962e-03,2.778837211741049321e-03,4.620883080545675164e-04,7.145691887195776935e-04,6.202120071009896950e-04,4.592792068381959763e-04,3.686711629195235152e-04,7.011318176341826015e-04,4.037944305313802035e-04,4.625481935783211417e-04,4.594138039344581627e-04,4.185574954346665561e-04,4.228968694920672922e-04,5.077474820960495121e-04,5.101371426183603976e-04,5.217803223696946407e-04,4.004879190691280834e-04,3.376475786493847030e-04,4.695429121433747593e-04
2.819921874999999772e-02,1.850543337651048205e+03,6.270478379270851281e-05,9.189931441984472925e-05,4.462423767486374017e-04,1.669985847408545160e-03,2.781679350730069562e-03,4.625684452348534413e-04,7.152954498572336190e-04,6.208547117684707706e-04,4.597454400455951878e-04,3.690320562035368738e-04,7.018446027743029895e-04,4.042083476624998934e-04,4.630172406845066966e-04,4.598795901495071224e-04,4.189837767231040168e-04,4.233266574527230330e-04,5.082630788691350817e-04,5.106547677566438846e-04,5.223106176579295819e-04,4.008982571018757687e-04,3.379927072730744839e-04,4.700385070351115841e-04
2.820019531249999545e-02,1.852772824641714806e+03,6.275501934276143327e-05,9.198711859794300196e-05,4.471416646524014422e-04,1.673335050283276861e-03,2.787318249864375718e-03,4.635210267836829064e-04,7.167362568591244005e-04,6.221297069527441945e-04,4.606703607307248514e-04,3.697476957098699444e-04,7.032586724895443109e-04,4.050294688959405766e-04,4.639477205581590195e-04,4.608035998923056160e-04,4.198294291146287944e-04,4.241792314984577789e-04,5.092859561903746550e-04,5.116816702119806898e-04,5.233626554069294471e-04,4.017122775702697528e-04,3.386773504858068911e-04,4.710225171204426896e-04
2.820117187499999664e-02,1.854976987055415975e+03,6.280467795786827466e-05,9.207394264286954772e-05,4.480312535482965011e-04,1.676648385281228996e-03,2.792897191519143774e-03,4.644634433865470159e-04,7.181615864437659825e-04,6.233909436555748300e-04,4.615853126739374477e-04,3.704552171729384898e-04,7.046575483339916285e-04,4.058417217608349019e-04,4.648681413591226040e-04,4.617176187895425526e-04,4.206659528095890656e-04,4.250225562636933082e-04,5.102978470479525549e-04,5.126975447600243090e-04,5.244033939428615135e-04,4.025175055563709860e-04,3.393545772922510481e-04,4.719970362997762147e-04
2.820214843749999784e-02,1.857156062552669937e+03,6.285376530981481836e-05,9.215979556325238438e-05,4.489112160991937410e-04,1.679926122950283623e-03,2.798416616670311354e-03,4.653957687534661706e-04,7.195715540376040019e-04,6.246385243533782682e-04,4.624903703691211941e-04,3.711546847276046444e-04,7.060413435030490556e-04,4.066451728541675779e-04,4.657785786048795288e-04,4.626217218422025218e-04,4.214934164947309542e-04,4.258567018957278016e-04,5.112988337938814687e-04,5.137024743693158505e-04,5.254329177695083331e-04,4.033140071087038111e-04,3.400244435088656150e-04,4.729621295241973056e-04
2.820312499999999556e-02,1.859310289189966170e+03,6.290228706506592030e-05,9.224468638325473741e-05,4.497816257616276368e-04,1.683168536733809168e-03,2.803876971284711365e-03,4.663180774864503241e-04,7.209662763406569225e-04,6.258725526758426730e-04,4.633856091279491668e-04,3.718461631336875519e-04,7.074101724470277996e-04,4.074398894972205629e-04,4.666791086378773486e-04,4.635159848707531035e-04,4.223118895986380564e-04,4.266817393018728570e-04,5.122889996695257188e-04,5.146965428866464784e-04,5.264513123166439466e-04,4.041018489921178992e-04,3.406870055579144254e-04,4.739178625197551314e-04
2.820410156249999675e-02,1.861439905337768096e+03,6.295024888337851822e-05,9.232862413926356128e-05,4.506425567423981817e-04,1.686375902808998723e-03,2.809278706055397430e-03,4.672304450335891470e-04,7.223458712572861486e-04,6.270931333437728804e-04,4.642711050353589782e-04,3.725297177389425224e-04,7.087641508032124392e-04,4.082259396957903263e-04,4.675698085802751998e-04,4.644004844702132539e-04,4.231214422506922204e-04,4.274977401071380543e-04,5.132684287567213085e-04,5.156798349881737712e-04,5.274586638895727283e-04,4.048810986484153388e-04,3.413423204341174580e-04,4.748643017492476309e-04
